ALogP98,ES_Sum_dO,ES_Sum_sCH3,ES_Sum_ssCH2,Molecular_Solubility,HBA_Count,NPlusO_Count,Num_Atoms,Num_Hydrogens,Num_RotatableBonds,Num_DoubleBonds,Num_AliphaticDoubleBonds,Molecular_FractionalPolarSurfaceArea,BIC,IAC_Mean,IC,JX,ACTIVITY
-0.7434680227499173,-0.01800439737803632,-0.005816505450209095,-0.5507418620539928,0.5464381833552517,0.9796678946602048,0.12587150505311662,-0.432097964526451,-0.7681710466156172,-0.6382270045528675,0.3988434439931094,-0.3796022071370354,0.20201230280239427,0.3849796807497975,0.9712252681154464,0.3565178817117517,0.707449054104696,0.0
-1.1195312131728477,-0.03146594254773527,-0.08224363388954346,-0.7741785037624702,0.7768615002093465,0.9796678946602048,0.12587150505311662,-0.592975471508198,-1.0384669009211038,-0.9543292736841814,0.3988434439931094,-0.3796022071370354,0.38101345654570884,-0.18710379789246126,1.2472413654472811,-0.22582910214754645,0.7453538466395541,0.0
-0.5636117142867767,-0.06118293848839124,-0.7390738826507798,-0.7741785037624702,0.8684163647727069,0.2410379939716453,-0.32145309710613634,-0.914730485471692,-1.3087627552265904,-0.9543292736841814,-0.03358904003967395,-0.3796022071370354,0.20864197516325778,-0.22704922405991912,0.4156855375130534,-0.5714958918285996,0.3264172280815303,0.0
-0.48185884680353086,-0.04831403996138356,-0.06525982756969144,-0.7741785037624702,0.591908384547793,0.2410379939716453,-0.32145309710613634,-0.753852978489945,-1.0384669009211038,-0.9543292736841814,-0.03358904003967395,-0.3796022071370354,-0.03002622982782868,0.05692509948914179,0.20554816005595616,-0.22028397880911535,0.42896558065035983,0.0
-1.0090238888506673,-0.03620711568926437,-0.08445891297474148,-0.7741785037624702,0.7725602649614033,0.9796678946602048,0.12587150505311662,-0.592975471508198,-1.0384669009211038,-0.9543292736841814,0.3988434439931094,-0.3796022071370354,0.3876431289065724,0.20075816820301934,1.2472413654472811,0.08569468091036056,0.6034961700848298,0.0
-0.6301416340317628,-0.046790091451606265,-0.727628274043923,-0.7741785037624702,0.7707168784265707,0.2410379939716453,-0.32145309710613634,-0.753852978489945,-1.173614828073847,-0.9543292736841814,0.3988434439931094,-0.3796022071370354,0.023011149059079465,-0.638317290146313,0.8417612172489835,-0.697071128779242,0.5081284845594258,0.0
-0.8714535463271365,-0.044842823911335386,-0.7195055840648633,-0.7741785037624702,0.7719458027831259,0.2410379939716453,-0.32145309710613634,-0.753852978489945,-1.173614828073847,-0.9543292736841814,0.3988434439931094,-0.3796022071370354,0.016381476698215946,-0.638317290146313,0.8417612172489835,-0.697071128779242,0.5201021151795149,0.0
-0.9159947637835255,-0.05762705863224438,-0.7239361422352595,-0.7741785037624702,0.8106569200146138,0.2410379939716453,-0.32145309710613634,-0.914730485471692,-1.4439106823793337,-0.9543292736841814,-0.03358904003967395,-0.3796022071370354,1.5213171026142331,-0.22704922405991912,2.509099903607695,-0.5714958918285996,0.26540789317711555,0.0
-3.790876634797802,1.60881063680916,-1.2821864717051805,-1.0130655515465339,0.830934171897774,-1.2362218074054738,1.4678453115308754,-0.271220457544704,-1.7142065366848203,-0.006022466290239919,0.3988434439931094,2.0411009642321596,2.800843868260891,-0.18828517833364336,0.7444495791541491,-0.11592351148471702,2.956613049865733,0.0
-2.4580229883812983,0.7330482265238433,-1.2821864717051805,-0.4720042157072554,1.1609003616328377,-1.2362218074054738,0.5731961072123696,-0.592975471508198,-1.0384669009211038,0.3100798028410739,-0.4660215240724573,0.4272988499860296,1.7599853076053193,-0.5099898397229466,0.7829875060706335,-0.8488766682633597,0.5360786604350595,0.0
-2.4433638535222335,-0.9427024875884219,-0.1402101032855604,-0.8246894467018866,1.7268200278264947,2.4569276960373236,2.8098191180086345,1.4984321192545134,1.123899933522789,-0.006022466290239919,-1.330886492138024,-1.1865032642601006,1.1898334845710576,-0.5560636769290348,0.5209116156747504,0.34425942084842304,-1.769442159798832,0.0
-3.0229634933344864,-0.13340116509061248,-1.2821864717051805,-0.5774829494925074,1.8835078832872791,-1.2362218074054738,0.12587150505311662,-1.2364854994351862,-1.173614828073847,-0.6382270045528675,-0.8984540081052407,-0.3796022071370354,2.582064680352395,1.917894639460682,1.4066543770213054,-0.43916058878560055,0.09930449244886741,0.0
-0.2309621155618458,0.011797262368718338,-1.2821864717051805,-0.7144567418164542,0.2816049845176119,0.2410379939716453,0.12587150505311662,-0.11034295056295694,-0.6330231194628738,-0.006022466290239919,0.8312759280258928,0.4272988499860296,0.3611244394631187,0.5417340980390998,0.7893730202154895,0.8190528186069784,0.10548443083342961,0.0
-0.11481666244771738,-0.051107945562641775,-0.5662821140053281,-0.2741201686622475,0.7522830130782431,0.2410379939716453,-0.32145309710613634,-0.753852978489945,-0.49787519231013055,0.3100798028410739,-0.4660215240724573,0.4272988499860296,-0.3349911584275503,1.0860551363135877,-0.1961996101562648,0.12585009654652496,0.6697549412874941,0.0
0.45407053265983405,-0.009876671992557736,-1.2821864717051805,-0.7007890749034358,-0.4526773185241034,0.2410379939716453,-0.32145309710613634,0.05053455641879009,-0.49787519231013055,0.3100798028410739,1.2637084120586761,1.2341999071090948,-0.6134373975838177,-0.029611017827420507,-0.18909460145987714,0.49080020839886224,-0.3489868334358268,0.0
0.5888218107873907,0.005532140717411948,-1.2821864717051805,1.376399172681625,-0.19767551453890514,0.2410379939716453,-0.32145309710613634,-0.11034295056295694,0.31301237060632925,0.3100798028410739,-0.4660215240724573,0.4272988499860296,-0.6068077252229541,0.1451594511899033,-0.5192976322040381,0.15888719373981589,-0.9355016107456878,0.0
1.1035829694922417,0.0032462179527461624,-1.2821864717051805,2.1952706946876934,-0.8422463395520932,0.2410379939716453,-0.32145309710613634,0.21141206340053711,0.8536040792173024,0.9422843411037015,-0.4660215240724573,0.4272988499860296,-0.7327715000793609,-0.575999471873976,-0.6865801154354538,-0.24924011444434793,-1.1706377322923984,0.0
1.6177803153178973,0.005193485493017045,-1.2821864717051805,3.045340152038696,-1.5064799542701635,0.2410379939716453,-0.32145309710613634,0.5331670773640311,1.3941957878282756,1.5744888793663292,-0.4660215240724573,0.4272988499860296,-0.8255869131314502,-0.9693253225099228,-0.8167186924439793,-0.43616996046824513,-1.3262949303535603,0.0
0.8459204837002187,0.0033308817588448506,-1.2821864717051805,1.7792982234219108,-0.5159669228866947,0.2410379939716453,-0.32145309710613634,0.05053455641879009,0.5833082249118158,0.6261820719723877,-0.4660215240724573,0.4272988499860296,-0.6731044488315894,-0.38321295112863074,-0.6085599250035977,-0.17674853012677336,-1.0655963363979783,0.0
1.3606816424050696,0.004092856013733496,-1.2821864717051805,2.618374122603746,-1.1728269914654341,0.2410379939716453,-0.32145309710613634,0.3722895703822841,1.123899933522789,1.2583866102350154,-0.4660215240724573,0.4272988499860296,-0.785808878966269,-0.7745452222700833,-0.7554717187447355,-0.3388032020734963,-1.2560859144448542,0.0
0.3373612666665109,-0.9427024875884219,-0.17011637093573473,-0.5617354202231599,0.15871254886209488,0.2410379939716453,0.12587150505311662,0.05053455641879009,-0.22757933800464397,-0.006022466290239919,0.3988434439931094,-0.3796022071370354,-0.2753241071797786,0.2640358580838162,0.08282937061011413,0.5747870203112742,0.7651928533854497,0.0
0.36893478790141965,-0.9427024875884219,-1.2821864717051805,-0.1644817101643377,0.045651508059018915,-1.2362218074054738,-1.2161023014246422,-0.914730485471692,-0.7681710466156172,0.3100798028410739,-0.4660215240724573,0.4272988499860296,0.6462003509802495,-0.8072546932353023,-0.021272497314812216,-1.3503053494733663,-0.13307523612518313,0.0
0.4027635606531073,-0.003442222729053969,0.1865435617811593,-0.1692356812645181,0.30372562293560507,0.2410379939716453,-0.32145309710613634,-0.432097964526451,0.042716516300842625,0.6261820719723877,-0.4660215240724573,0.4272988499860296,-0.5471406739751827,0.9103986319653775,-0.4612434155772219,0.3565178817117517,1.6275049377495385,0.0
-0.15090068671618437,-0.019867001112208512,-1.2821864717051805,-0.7126740026538867,0.5095704526585965,0.9796678946602048,0.12587150505311662,-0.432097964526451,-1.0384669009211038,-0.006022466290239919,0.3988434439931094,0.4272988499860296,0.17549361335894018,0.31498288960977894,0.5170443324602603,0.3565178817117517,-0.46057685722070624,0.0
0.6564793562907666,-0.020290320142702257,-0.48911655920426095,0.818698937991715,-0.136843758889424,0.2410379939716453,-0.32145309710613634,-0.271220457544704,0.31301237060632925,1.2583866102350154,-0.4660215240724573,0.4272988499860296,-0.6200670699446812,0.5642541626991268,-0.5639962312180241,0.24165906289830164,0.7211607923954437,0.0
0.39938068337793864,-0.02782539888548972,-0.5046235128006478,0.4297646773582084,0.17407410331903447,0.2410379939716453,-0.32145309710613634,-0.432097964526451,0.042716516300842625,0.9422843411037015,-0.4660215240724573,0.4272988499860296,-0.5405110016143192,0.9103986319653775,-0.4612434155772219,0.3565178817117517,0.7244263280191048,0.0
1.3443310689084205,0.04007497360569601,1.205941154153151,0.32636580592928555,-1.4966485594177221,-0.4975919067169142,-0.7687776992653893,0.5331670773640311,1.123899933522789,0.3100798028410739,0.3988434439931094,2.0411009642321596,-1.0775144628442634,0.5396666822670313,-1.0957926416198294,1.0989880900628135,0.08713773875426031,0.0
0.02670037023017702,-0.033243882475808624,0.1806361508872977,-0.5311317312657488,0.5820769896953516,0.2410379939716453,-0.32145309710613634,-0.592975471508198,-0.22757933800464397,0.3100798028410739,-0.4660215240724573,0.4272988499860296,-0.460954933283957,1.1974740791725402,-0.3404132993291543,0.3972184639682669,1.0144269593719433,0.0
-0.41420130130015514,-0.9427024875884219,-1.2821864717051805,-0.543313782209961,1.8343509090250723,-1.2362218074054738,-1.2161023014246422,-1.55824051339868,-1.3087627552265904,-0.9543292736841814,-0.8984540081052407,-0.3796022071370354,1.3224269317883277,1.917894639460682,-0.2739050217218252,-1.3503053494733663,-0.6650239665622619,0.0
0.02106224143822891,-0.9427024875884219,-0.5204996795779007,-0.46041641115056575,0.599281930687124,-1.2362218074054738,-1.2161023014246422,-1.2364854994351862,-1.0384669009211038,-0.32212473542155373,-0.8984540081052407,-0.3796022071370354,1.0771290544363779,1.917894639460682,0.10077176598896724,-0.43916058878560055,-0.5599650140247031,0.0
0.35427565304235475,-0.9427024875884219,-0.5179151873118364,-0.46309051989441724,0.3184727152142671,-1.2362218074054738,-1.2161023014246422,-1.075607992453439,-1.0384669009211038,-0.006022466290239919,-0.8984540081052407,-0.3796022071370354,1.7334666181618654,1.1663890063139462,0.4505360548529322,-0.5377890185017339,-0.543286203043641,0.0
1.1706767021164228,-0.00970734438036036,-0.4695482606183444,1.6316279961225582,-0.7795711973677792,0.2410379939716453,-0.32145309710613634,0.05053455641879009,0.8536040792173024,1.890591148497643,-0.4660215240724573,0.4272988499860296,-0.746030844801088,-0.10743445439026775,-0.7293900412516653,-0.04933530285608901,0.7055353800026583,0.0
0.9135780292035945,-0.014448517521889458,-0.4780401637782705,1.2207066191507177,-0.45513516723721376,0.2410379939716453,-0.32145309710613634,-0.11034295056295694,0.5833082249118158,1.5744888793663292,-0.4660215240724573,0.4272988499860296,-0.6863637935533163,0.21877421993104088,-0.6524041242376376,0.10014938444424736,0.7135236526304306,0.0
0.09717698012952679,-0.013093896624309693,-1.2821864717051805,-0.7305013942795631,0.1593270110403724,0.9796678946602048,0.12587150505311662,0.05053455641879009,-0.49787519231013055,0.6261820719723877,0.8312759280258928,0.4272988499860296,-0.3018427966232327,-0.2769625476998477,0.19327178427042535,0.1842919582481879,-0.7864457105043992,0.0
0.20993955596848654,-0.0028495760863627003,-1.2821864717051805,-0.5926362323743323,-0.048361205217451776,0.2410379939716453,-0.32145309710613634,-0.11034295056295694,-0.49787519231013055,0.3100798028410739,0.8312759280258928,0.4272988499860296,-0.5537703463360462,0.16649813540874897,-0.15941545120914147,0.48897779426797333,-0.47555267381738753,0.0
-0.37247914823974004,-0.0706652847714496,-0.6342173392847366,-0.5471763837288575,0.997453422211,0.2410379939716453,-0.32145309710613634,-0.914730485471692,-0.7681710466156172,-0.006022466290239919,-0.4660215240724573,0.4272988499860296,-0.19576803884941643,1.522058355387224,-0.021272497314812216,0.20731356581616722,0.550756014098395,0.0
0.1355162559147731,-0.03798505561733788,-0.5902809707616409,-0.6963322269970166,0.08559154964706199,0.2410379939716453,-0.32145309710613634,-0.432097964526451,-0.49787519231013055,0.3100798028410739,0.3988434439931094,2.0411009642321596,-0.5007329674491381,0.8905366732980089,-0.13756080420632816,0.6397241528896949,1.4635785607703977,0.0
0.0357213762972938,-0.9427024875884219,-1.2821864717051805,-0.1600248622579186,0.32461733699704315,-1.2362218074054738,-1.2161023014246422,-1.075607992453439,-0.7681710466156172,-0.006022466290239919,-0.4660215240724573,0.4272988499860296,-0.2222867282928705,-0.6658582216813624,-0.6085599250035977,-1.4278591952656323,-0.05654582868681141,0.0
0.1343886301563834,-0.9427024875884219,-0.5574209976645357,-0.3751420545410804,-0.03361411293878969,-0.4975919067169142,-0.7687776992653893,-0.914730485471692,-0.7681710466156172,-0.006022466290239919,-0.4660215240724573,0.4272988499860296,0.37438378418484536,1.522058355387224,0.4783715003153635,0.20731356581616722,0.5694187257540474,0.0
0.1236761854516824,-0.02884136455867443,0.013382579954841115,-0.6906868863155524,0.5390646372159207,0.2410379939716453,-0.32145309710613634,-0.592975471508198,-0.49787519231013055,-0.006022466290239919,-0.03358904003967395,1.2341999071090948,-0.4476955885622299,1.3760840346237053,-0.15379440002529027,0.7087422470261738,1.6797183944418348,0.0
1.464987025056107,-0.003442222729053969,-1.2821864717051805,1.9130036606144842,-1.3061652841516707,0.2410379939716453,-0.32145309710613634,0.3722895703822841,1.123899933522789,2.5227956867602708,-0.03358904003967395,1.2341999071090948,-0.8255869131314502,-0.9848309408004331,-0.7554717187447355,-0.5237860244532813,0.7391387949687158,0.0
-2.9806775273948767,-0.08836002024608536,0.1289463055660087,-0.30710084316974884,1.179948689159443,-1.2362218074054738,0.12587150505311662,-0.592975471508198,-0.22757933800464397,-0.006022466290239919,-0.8984540081052407,-0.3796022071370354,1.209722501653648,0.4164339349962609,1.2503891541102385,-0.3434137540627531,1.015304791528841,0.0
-2.1310115184483154,-0.9427024875884219,-0.6489858665193905,-0.5926362323743323,1.9738338234940842,-1.2362218074054738,-0.32145309710613634,-1.3973630064169331,-0.7681710466156172,-0.9543292736841814,-1.330886492138024,-1.1865032642601006,1.6737995669140937,1.6296378118123371,0.0849878542647132,-1.471924234379173,-0.3181398114424293,0.0
-1.2790902579849754,-0.11223521356592868,0.10827036743749308,-0.6918753790905975,1.1824065378725532,-1.2362218074054738,-0.32145309710613634,-1.075607992453439,-0.9033189737683605,-0.6382270045528675,-0.8984540081052407,-0.3796022071370354,0.613051989175932,1.1663890063139462,0.044696159378866625,-0.5377890185017339,0.7001103772730287,0.0
-0.30369397697797473,-0.9427024875884219,-0.49945452826851877,0.3195319724727762,1.0705744214260327,-1.2362218074054738,-0.7687776992653893,-1.2364854994351862,-0.49787519231013055,-0.32212473542155373,-1.330886492138024,-1.1865032642601006,-0.31510214134495973,-0.42566881073359986,-0.9956479937283342,-1.9967795040751346,-0.5540308686440725,0.0
0.5437167804518068,-0.029772666425760604,0.23601812801725017,0.8234529090918954,0.1427365322268775,0.2410379939716453,-0.32145309710613634,-0.432097964526451,0.31301237060632925,0.9422843411037015,-0.8984540081052407,-0.3796022071370354,-0.5736593634186365,-0.16894007360929267,-0.6266821940203342,-0.599984741789245,0.529688042332842,0.0
1.2715992074922913,-0.025370148508626258,-0.481732295586934,0.5290038240744738,-1.1593088235433278,-0.4975919067169142,-0.7687776992653893,0.21141206340053711,0.31301237060632925,0.6261820719723877,0.8312759280258928,0.4272988499860296,-0.9913287221530378,0.21168593728395071,-0.9071501638897785,0.7107827278052034,-0.08841113598221108,0.0
1.3962018537943417,-0.9427024875884219,0.780607569795116,0.6130896879089139,-1.382973056436369,0.2410379939716453,-0.32145309710613634,0.6940445843457782,1.123899933522789,1.2583866102350154,0.3988434439931094,-0.3796022071370354,-1.0642551181225366,0.01181113389151437,-0.6990813332683392,0.6874807488324715,0.18561295011508352,0.0
1.127263110418423,-0.9427024875884219,-0.4725019660652752,0.6630063844608078,-0.9657532373858878,-1.2362218074054738,-0.7687776992653893,0.21141206340053711,0.5833082249118158,0.6261820719723877,0.3988434439931094,-0.3796022071370354,-0.9117726538226758,0.07885447392857808,-0.9880033641182964,0.503089821640497,-0.15535461626725572,0.0
1.2964069741768627,-0.07557578552517621,-0.47619409787393885,0.7019295228435347,-1.2502492259284101,-0.4975919067169142,-0.32145309710613634,0.5331670773640311,0.5833082249118158,1.2583866102350154,0.8312759280258928,0.4272988499860296,-0.8056978960488596,0.25451097827678826,-0.5442550994603378,0.9157498008681526,-0.09223848418628591,0.0
2.116190900526099,0.0470174057057922,1.0287188273373034,0.8528681052742615,-2.0392186628368307,0.2410379939716453,-0.32145309710613634,1.1766771052910192,1.664491642133762,1.890591148497643,0.8312759280258928,0.4272988499860296,-0.9581803603487202,0.2737084104459919,-0.7945942349843403,1.2256069316867,-0.10421211480637574,0.0
-0.13398630034034043,-0.1345864583759947,-0.5024082337154495,0.38192784316264355,0.7645722566437948,-0.4975919067169142,-0.32145309710613634,-0.914730485471692,-0.49787519231013055,0.3100798028410739,-0.8984540081052407,-0.3796022071370354,-0.22891640065373403,0.45497647188981527,-0.2739050217218252,-0.718488388864473,-0.21771581269329293,0.0
1.3150127991902907,0.001044958994179065,0.3109684037331193,1.9400418712467598,-0.7562216345932308,0.2410379939716453,-0.32145309710613634,0.05053455641879009,1.123899933522789,1.890591148497643,-0.8984540081052407,-0.3796022071370354,-0.759290189522815,-1.0616945057548204,-0.8496355681766126,-0.9282840805648203,0.703569035971207,0.0
1.057914126277463,-0.006490119748608401,0.2954614501367323,1.5451651467380279,-0.44284592367166203,0.2410379939716453,-0.32145309710613634,-0.11034295056295694,0.8536040792173024,1.5744888793663292,-0.8984540081052407,-0.3796022071370354,-0.706252810635907,-0.7850299736855711,-0.7849709953575867,-0.8116028476204812,0.6730380335542926,0.0
-0.06689256771615944,-0.046028117196717774,-0.481732295586934,0.7729419661524789,0.538450175037643,0.9796678946602048,0.12587150505311662,-0.271220457544704,0.042716516300842625,-0.006022466290239919,-0.8984540081052407,-0.3796022071370354,-0.20902738357114348,0.23169556850646641,-0.1054983282536399,-0.017949281713005423,-1.1638959813274217,0.0
0.6795956843377533,-0.9427024875884219,0.33312119458510014,0.8472227645927972,-0.19951890107373796,-1.2362218074054738,-1.2161023014246422,-0.914730485471692,-0.22757933800464397,0.3100798028410739,-1.330886492138024,-1.1865032642601006,0.5003475590412522,-1.5205869708763537,-0.5202869372123965,-2.129114807118133,-0.3749706652800093,0.0
1.5721114721031189,0.006886761614991713,0.3216755859782434,2.3468035235059426,-1.076970891654131,0.2410379939716453,-0.32145309710613634,0.21141206340053711,1.3941957878282756,2.2066934176289568,-0.8984540081052407,-0.3796022071370354,-0.8056978960488596,-1.3140669025022702,-0.906925321842425,-1.043781523133539,0.7204936399562015,0.0
0.4523790940222496,-0.9427024875884219,0.07467196797865516,-0.7741785037624702,-0.16142224602052746,-0.4975919067169142,-0.7687776992653893,-0.432097964526451,-0.49787519231013055,-0.6382270045528675,0.3988434439931094,-0.3796022071370354,-1.1305518417311717,-0.3022883909076816,-0.6634663529674566,-0.20989466064413456,0.2922695571781963,0.0
-0.8799107395150585,-0.08090960530939659,-0.6294175679334739,-0.6404730665698972,1.4398661905708618,0.2410379939716453,-0.32145309710613634,-1.075607992453439,-1.3087627552265904,-1.2704315428154953,-0.4660215240724573,0.4272988499860296,0.24842000932843888,1.0733552965708835,0.4681636713654896,-0.0927617182143614,-0.2842203768998888,0.0
-0.08549839272958785,-0.9427024875884219,-0.6685541651053071,-0.7741785037624702,0.7510540887216879,-0.4975919067169142,-0.7687776992653893,-0.914730485471692,-1.0384669009211038,-0.9543292736841814,-0.03358904003967395,-1.1865032642601006,-0.9780693774313107,-0.864920826020486,-0.38039021534870515,-1.1078931176868563,0.26112407225145307,0.0
-0.21235629054841737,-0.05432517019439373,-0.17307007638266553,-0.6796933281463853,0.2564120352082309,0.9796678946602048,0.12587150505311662,-0.11034295056295694,-0.49787519231013055,-0.006022466290239919,0.3988434439931094,-0.3796022071370354,-0.2620647624580516,-0.44870572933664393,0.2146317787690595,-0.1394747094838948,-0.30195258646922934,0.0
-0.42604137176324586,-0.9427024875884219,-0.6847995450634264,-0.7483287859052393,0.7719458027831259,-0.4975919067169142,-0.32145309710613634,-0.592975471508198,-0.7681710466156172,-0.6382270045528675,-0.03358904003967395,-1.1865032642601006,-0.18250869412768939,-1.6308983695716988,0.020638060311983158,-1.471924234379173,0.19323253323695858,0.0
-0.25689750800480654,-0.10842534229148561,-0.6884916768720899,-0.681476067308953,0.4622568649312224,0.2410379939716453,0.12587150505311662,-0.271220457544704,-0.7681710466156172,-0.006022466290239919,0.3988434439931094,-0.3796022071370354,-0.12947131524078145,-0.38653558361945484,0.3605092990923689,-0.1795678203634472,-0.2326740726468354,0.0
0.7455617912035446,0.04456215532892889,-0.6844303318825601,-0.5991729426370803,-0.9454759855027273,0.9796678946602048,0.12587150505311662,0.8549220913275252,0.042716516300842625,0.6261820719723877,1.6961408960914595,-0.3796022071370354,-0.5869187081403636,-1.0776431417107735,-0.09034397426197734,-0.06396134447065809,-1.4719799551123598,0.0
0.16370689987451292,-0.02316888955005916,-0.030184575387388127,-0.5537130939916055,0.0923506336081155,0.9796678946602048,0.12587150505311662,0.05053455641879009,-0.22757933800464397,0.3100798028410739,0.3988434439931094,-0.3796022071370354,-0.3615098478710044,-0.7478164897883459,0.08282937061011413,-0.3152831564526245,-0.4064672830695109,0.0
-2.3931845072738964,-0.11612974864647045,-1.2821864717051805,-0.9788963842639874,1.7974831783284169,-0.4975919067169142,1.0205207093716224,-0.592975471508198,-0.7681710466156172,-0.006022466290239919,-0.8984540081052407,-0.3796022071370354,2.6019536974349853,0.4164339349962609,0.6458788255941327,-0.3434137540627531,1.6754872434455859,0.0
-2.46760780732761,-0.05102328175654309,-1.2821864717051805,-0.9738452899700458,1.5861081890009274,0.2410379939716453,1.4678453115308754,-0.271220457544704,-1.173614828073847,-0.6382270045528675,-0.4660215240724573,0.4272988499860296,2.787584523539164,1.1633617189334178,1.01025784753611,0.858849981892626,0.00657030339415762,0.0
